,block,street_name,latitude,longitude
7314,669A,JURONG WEST ST 64,,
7315,671A,JURONG WEST ST 65,,
7316,333,KANG CHING RD,,
7317,471,JURONG WEST ST 41,,
7318,1,ST. GEORGE'S RD,,
7319,5,BOON KENG RD,,
7320,114,PASIR RIS ST 11,,
7321,112,PASIR RIS ST 11,,
7322,475,PASIR RIS DR 6,,
7323,228,PASIR RIS ST 21,,
7324,238,PASIR RIS ST 21,,
7325,217,PASIR RIS ST 21,,
7326,153,PASIR RIS ST 13,,
7327,132,PASIR RIS ST 11,,
7328,130,PASIR RIS ST 11,,
7329,221,PASIR RIS ST 21,,
7330,642,PASIR RIS DR 10,,
7331,510,PASIR RIS ST 52,,
7332,209C,PUNGGOL PL,,
7333,208A,PUNGGOL PL,,
7334,632C,PUNGGOL DR,,
7335,162B,PUNGGOL CTRL,,
7336,204D,PUNGGOL FIELD,,
7337,91,C'WEALTH DR,,
7338,183,STIRLING RD,,
7339,3A,HOLLAND CL,,
7340,324,SEMBAWANG CL,,
7341,180A,RIVERVALE CRES,,
7342,450B,SENGKANG WEST WAY,,
7343,140,RIVERVALE ST,,
7344,227A,COMPASSVALE DR,,
7345,178D,RIVERVALE CRES,,
7346,224A,COMPASSVALE WALK,,
7347,448A,SENGKANG WEST WAY,,
7348,186C,RIVERVALE DR,,
7349,430D,FERNVALE LINK,,
7350,115,SERANGOON NTH AVE 1,,
7351,120,SERANGOON NTH AVE 1,,
7352,218,SERANGOON AVE 4,,
7353,314,SERANGOON AVE 2,,
7354,241,SERANGOON AVE 3,,
7355,145,SERANGOON NTH AVE 1,,
7356,545,SERANGOON NTH AVE 3,,
7357,527,SERANGOON NTH AVE 4,,
7358,825,TAMPINES ST 81,,
7359,499A,TAMPINES AVE 9,,
7360,477,TAMPINES ST 43,,
7361,456,TAMPINES ST 42,,
7362,722,TAMPINES ST 72,,
7363,505,TAMPINES CTRL 1,,
7364,243,TAMPINES ST 21,,
7365,484,TAMPINES ST 43,,
7366,306,TAMPINES ST 32,,
7367,903,TAMPINES AVE 4,,
7368,162,TAMPINES ST 12,,
7369,324,TAMPINES ST 32,,
7370,476,TAMPINES ST 44,,
7371,61,LOR 5 TOA PAYOH,,
7372,83,LOR 2 TOA PAYOH,,
7373,82B,LOR 4 TOA PAYOH,,
7374,145,WOODLANDS ST 13,,
7375,887C,WOODLANDS DR 50,,
7376,312,WOODLANDS ST 31,,
7377,532,WOODLANDS DR 14,,
7378,896C,WOODLANDS DR 50,,
7379,892B,WOODLANDS DR 50,,
7380,838,WOODLANDS ST 82,,
7381,837,WOODLANDS ST 82,,
7382,867,WOODLANDS ST 83,,
7383,794,YISHUN RING RD,,
7384,751,YISHUN ST 72,,
7385,935,YISHUN CTRL 1,,
7386,799,YISHUN RING RD,,
7387,724,YISHUN ST 71,,
7388,332,ANG MO KIO AVE 1,,
7389,336,ANG MO KIO AVE 1,,
7390,311,ANG MO KIO AVE 3,,
7391,87,BEDOK NTH ST 4,,
7392,138,BEDOK RESERVOIR RD,,
7393,657,JLN TENAGA,,
7394,638,BEDOK RESERVOIR RD,,
7395,209,BISHAN ST 23,,
7396,244,BISHAN ST 22,,
7397,128,BT BATOK WEST AVE 6,,
7398,144,BT BATOK WEST AVE 6,,
7399,126,BT BATOK CTRL,,
7400,228,BT BATOK CTRL,,
7401,303,BT BATOK ST 31,,
7402,369,BT BATOK ST 31,,
7403,334,BT BATOK ST 32,,
7404,338,BT BATOK ST 34,,
7405,319,BT BATOK ST 33,,
7406,291D,BT BATOK ST 24,,
7407,254,BT BATOK EAST AVE 4,,
7408,111,BT BATOK WEST AVE 6,,
7409,326,BT BATOK ST 33,,
7410,355,BT BATOK ST 31,,
7411,133,JLN BT MERAH,,
7412,28,TELOK BLANGAH RISE,,
7413,18,TIONG BAHRU RD,,
7414,53,LENGKOK BAHRU,,
7415,116,BT MERAH CTRL,,
7416,118C,JLN MEMBINA,,
7417,17,CANTONMENT CL,,
7418,126,PENDING RD,,
7419,417,FAJAR RD,,
7420,642,ROWELL RD,,
7421,449,CHOA CHU KANG AVE 4,,
7422,232,CHOA CHU KANG CTRL,,
7423,150,JLN TECK WHYE,,
7424,415,CHOA CHU KANG AVE 4,,
7425,485C,CHOA CHU KANG AVE 5,,
7426,515,CHOA CHU KANG ST 51,,
7427,119,TECK WHYE LANE,,
7428,446,CHOA CHU KANG AVE 4,,
7429,704,CHOA CHU KANG ST 53,,
7430,434,CHOA CHU KANG AVE 4,,
7431,228,CHOA CHU KANG CTRL,,
7432,331,CLEMENTI AVE 2,,
7433,356,CLEMENTI AVE 2,,
7434,51,CIRCUIT RD,,
7435,98,ALJUNIED CRES,,
7436,15,EUNOS CRES,,
7437,333,UBI AVE 1,,
7438,112,HOUGANG AVE 1,,
7439,527,HOUGANG AVE 6,,
7440,416,HOUGANG AVE 10,,
7441,931,HOUGANG ST 91,,
7442,454,HOUGANG AVE 10,,
7443,108,JURONG EAST ST 13,,
7444,328,JURONG EAST ST 31,,
7445,181B,BOON LAY DR,,
7446,953,JURONG WEST ST 91,,
7447,986B,JURONG WEST ST 93,,
7448,258,BOON LAY DR,,
7449,353,KANG CHING RD,,
7450,443,JURONG WEST AVE 1,,
7451,841,JURONG WEST ST 81,,
7452,163,YUNG PING RD,,
7453,102,PASIR RIS ST 12,,
7454,561,PASIR RIS ST 51,,
7455,110,PASIR RIS ST 11,,
7456,226,PASIR RIS ST 21,,
7457,761,PASIR RIS ST 71,,
7458,614,ELIAS RD,,
7459,271,PASIR RIS ST 21,,
7460,550,PASIR RIS ST 51,,
7461,418,PASIR RIS DR 6,,
7462,579,PASIR RIS ST 53,,
7463,464,PASIR RIS ST 41,,
7464,542,PASIR RIS ST 51,,
7465,548,PASIR RIS ST 51,,
7466,26,DOVER CRES,,
7467,14,DOVER CL EAST,,
7468,146,MEI LING ST,,
7469,350C,CANBERRA RD,,
7470,180D,RIVERVALE CRES,,
7471,430C,FERNVALE LINK,,
7472,450C,SENGKANG WEST WAY,,
7473,228B,COMPASSVALE WALK,,
7474,261C,SENGKANG EAST WAY,,
7475,433B,SENGKANG WEST WAY,,
7476,314B,ANCHORVALE LINK,,
7477,261A,SENGKANG EAST WAY,,
7478,403,SERANGOON AVE 1,,
7479,255,SERANGOON CTRL DR,,
7480,281,TAMPINES ST 22,,
7481,208,TAMPINES ST 21,,
7482,139,SIMEI ST 1,,
7483,445,TAMPINES ST 42,,
7484,906,TAMPINES AVE 4,,
7485,364,TAMPINES ST 34,,
7486,742,TAMPINES ST 72,,
7487,232,SIMEI ST 4,,
7488,852,TAMPINES ST 82,,
7489,343,TAMPINES ST 33,,
7490,227,SIMEI ST 4,,
7491,873,TAMPINES ST 84,,
7492,711,TAMPINES ST 71,,
7493,816,TAMPINES AVE 4,,
7494,328,TAMPINES ST 32,,
7495,230D,TAMPINES ST 24,,
7496,161,WOODLANDS ST 13,,
7497,132,MARSILING RISE,,
7498,683B,WOODLANDS DR 62,,
7499,502,WOODLANDS DR 14,,
7500,165,WOODLANDS ST 13,,
7501,648,WOODLANDS RING RD,,
7502,325,WOODLANDS ST 32,,
7503,103,YISHUN RING RD,,
7504,106,YISHUN RING RD,,
7505,308,YISHUN RING RD,,
7506,350A,YISHUN AVE 11,,
7507,292,YISHUN ST 22,,
7508,226B,ANG MO KIO AVE 1,,
7509,619,ANG MO KIO AVE 4,,
7510,104A,ANG MO KIO ST 11,,
7511,632,BEDOK RESERVOIR RD,,
7512,624,BEDOK RESERVOIR RD,,
7513,103,LENGKONG TIGA,,
7514,184,BISHAN ST 13,,
7515,149,BISHAN ST 11,,
7516,156,BISHAN ST 13,,
7517,150,BT BATOK ST 11,,
7518,288C,BT BATOK ST 25,,
7519,216,BT BATOK ST 21,,
7520,290C,BT BATOK EAST AVE 3,,
7521,94,HAVELOCK RD,,
7522,126,BT MERAH VIEW,,
7523,425,FAJAR RD,,
7524,245,BT PANJANG RING RD,,
7525,513,JELAPANG RD,,
7526,423,FAJAR RD,,
7527,674A,CHOA CHU KANG CRES,,
7528,274,CHOA CHU KANG AVE 2,,
7529,204,CHOA CHU KANG AVE 1,,
7530,419,CHOA CHU KANG AVE 4,,
7531,603,CLEMENTI WEST ST 1,,
7532,359,CLEMENTI AVE 2,,
7533,331,UBI AVE 1,,
7534,673,HOUGANG AVE 8,,
7535,987B,BUANGKOK GREEN,,
7536,613,HOUGANG AVE 8,,
7537,534,HOUGANG ST 52,,
7538,513,HOUGANG AVE 10,,
7539,326,HOUGANG AVE 7,,
7540,451,HOUGANG AVE 10,,
7541,239,HOUGANG ST 22,,
7542,245,HOUGANG ST 22,,
7543,546,HOUGANG ST 51,,
7544,836,HOUGANG CTRL,,
7545,609,HOUGANG AVE 8,,
7546,621,HOUGANG AVE 8,,
7547,353,HOUGANG AVE 7,,
7548,225A,JURONG EAST ST 21,,
7549,401,PANDAN GDNS,,
7550,213,JURONG EAST ST 21,,
7551,434,JURONG WEST ST 42,,
7552,267,BOON LAY DR,,
7553,323,TAH CHING RD,,
7554,329,TAH CHING RD,,
7555,679C,JURONG WEST CTRL 1,,
7556,404,JURONG WEST ST 42,,
7557,154,YUNG HO RD,,
7558,12,KG ARANG RD,,
7559,44,JLN BAHAGIA,,
7560,10,ST. GEORGE'S RD,,
7561,44,MARINE CRES,,
7562,513,PASIR RIS ST 52,,
7563,565,PASIR RIS ST 51,,
7564,452,PASIR RIS DR 6,,
7565,468,PASIR RIS DR 6,,
7566,137,PASIR RIS ST 11,,
7567,134,PASIR RIS ST 11,,
7568,650,PASIR RIS DR 10,,
7569,266,PASIR RIS ST 21,,
7570,131,PASIR RIS ST 11,,
7571,781,PASIR RIS ST 71,,
7572,447,PASIR RIS DR 6,,
7573,602,ELIAS RD,,
7574,581,PASIR RIS ST 53,,
7575,471,PASIR RIS DR 6,,
7576,211D,PUNGGOL WALK,,
7577,211A,PUNGGOL WALK,,
7578,210B,PUNGGOL PL,,
7579,106C,PUNGGOL FIELD,,
7580,41,HOLLAND DR,,
7581,23,DOVER CRES,,
7582,476,SEMBAWANG DR,,
7583,180B,RIVERVALE CRES,,
7584,314C,ANCHORVALE LINK,,
7585,101,RIVERVALE WALK,,
7586,123E,RIVERVALE DR,,
7587,126,RIVERVALE ST,,
7588,432B,SENGKANG WEST WAY,,
7589,323C,SENGKANG EAST WAY,,
7590,202,COMPASSVALE DR,,
7591,178A,RIVERVALE CRES,,
7592,102,SERANGOON NTH AVE 1,,
7593,531,SERANGOON NTH AVE 4,,
7594,201D,TAMPINES ST 21,,
7595,450,TAMPINES ST 42,,
7596,246,TAMPINES ST 21,,
7597,144,TAMPINES ST 12,,
7598,490A,TAMPINES ST 45,,
7599,871,TAMPINES ST 84,,
7600,284,TAMPINES ST 22,,
7601,155,SIMEI RD,,
7602,386,TAMPINES ST 32,,
7603,491F,TAMPINES ST 45,,
7604,232,TAMPINES ST 21,,
7605,106,TAMPINES ST 11,,
7606,245,SIMEI ST 5,,
7607,429,TAMPINES ST 41,,
7608,337,TAMPINES ST 32,,
7609,47,LOR 6 TOA PAYOH,,
7610,830,WOODLANDS ST 83,,
7611,886D,WOODLANDS DR 50,,
7612,628B,WOODLANDS RING RD,,
7613,507,WOODLANDS DR 14,,
7614,809,WOODLANDS ST 81,,
7615,887A,WOODLANDS DR 50,,
7616,11,MARSILING DR,,
7617,793,WOODLANDS AVE 6,,
7618,539,WOODLANDS DR 16,,
7619,505,WOODLANDS DR 14,,
7620,142,MARSILING RD,,
7621,862,YISHUN AVE 4,,
7622,259,YISHUN ST 22,,
7623,779,YISHUN AVE 2,,
7624,711,YISHUN AVE 5,,
7625,419,YISHUN AVE 11,,
7626,663,YISHUN AVE 4,,
7627,720,ANG MO KIO AVE 6,,
7628,315B,ANG MO KIO ST 31,,
7629,113,BEDOK NTH ST 2,,
7630,627,BEDOK RESERVOIR RD,,
7631,109,LENGKONG TIGA,,
7632,62,CHAI CHEE RD,,
7633,67,BEDOK STH AVE 3,,
7634,142,BISHAN ST 12,,
7635,118,BISHAN ST 12,,
7636,302,SHUNFU RD,,
7637,143,BISHAN ST 12,,
7638,224,BISHAN ST 23,,
7639,233,BISHAN ST 22,,
7640,102,BISHAN ST 12,,
7641,258,BISHAN ST 22,,
7642,119,BISHAN ST 12,,
7643,323,BT BATOK ST 33,,
7644,119,BT BATOK WEST AVE 6,,
7645,623,BT BATOK CTRL,,
7646,41,KIM CHENG ST,,
7647,74,TELOK BLANGAH HTS,,
7648,109B,DEPOT RD,,
7649,232,PENDING RD,,
7650,243,BT PANJANG RING RD,,
7651,521,JELAPANG RD,,
7652,427,BT PANJANG RING RD,,
7653,241,BT PANJANG RING RD,,
7654,279,CHOA CHU KANG AVE 3,,
7655,286,CHOA CHU KANG AVE 3,,
7656,684B,CHOA CHU KANG CRES,,
7657,421,CHOA CHU KANG AVE 4,,
7658,612,CHOA CHU KANG ST 62,,
7659,545,CHOA CHU KANG ST 52,,
7660,355,CHOA CHU KANG CTRL,,
7661,350,CHOA CHU KANG CTRL,,
7662,344,CLEMENTI AVE 5,,
7663,340,CLEMENTI AVE 5,,
7664,112,CLEMENTI ST 13,,
7665,50,CIRCUIT RD,,
7666,127,GEYLANG EAST AVE 1,,
7667,987C,BUANGKOK GREEN,,
7668,695,HOUGANG ST 61,,
7669,535,HOUGANG ST 52,,
7670,988A,BUANGKOK GREEN,,
7671,988C,BUANGKOK GREEN,,
7672,423,HOUGANG AVE 6,,
7673,408,HOUGANG AVE 10,,
7674,217A,JURONG EAST ST 21,,
7675,48,TEBAN GDNS RD,,
7676,219,JURONG EAST ST 21,,
7677,51,TEBAN GDNS RD,,
7678,286B,TOH GUAN RD,,
7679,438,JURONG WEST AVE 1,,
7680,866,JURONG WEST ST 81,,
7681,451,JURONG WEST ST 42,,
7682,324,TAH CHING RD,,
7683,704,JURONG WEST ST 71,,
7684,758,JURONG WEST ST 74,,
7685,416,JURONG WEST ST 42,,
7686,652A,JURONG WEST ST 61,,
7687,862,JURONG WEST ST 81,,
7688,46,JLN BAHAGIA,,
7689,58,JLN MA'MOR,,
7690,461,CRAWFORD LANE,,
7691,79,MARINE DR,,
7692,141,PASIR RIS ST 11,,
7693,187,PASIR RIS ST 11,,
7694,222,PASIR RIS ST 21,,
7695,111,PASIR RIS ST 11,,
7696,211C,PUNGGOL WALK,,
7697,210C,PUNGGOL PL,,
7698,632A,PUNGGOL DR,,
7699,641B,PUNGGOL DR,,
7700,201C,PUNGGOL FIELD,,
7701,101A,PUNGGOL FIELD,,
7702,213B,PUNGGOL WALK,,
7703,341B,SEMBAWANG CL,,
7704,472,SEMBAWANG DR,,
7705,504A,MONTREAL DR,,
7706,448B,SENGKANG WEST WAY,,
7707,180C,RIVERVALE CRES,,
7708,266B,COMPASSVALE BOW,,
7709,228A,COMPASSVALE WALK,,
7710,317C,ANCHORVALE RD,,
7711,190B,RIVERVALE DR,,
7712,320B,ANCHORVALE DR,,
7713,515,SERANGOON NTH AVE 4,,
7714,522,SERANGOON NTH AVE 4,,
7715,415,TAMPINES ST 41,,
7716,292,TAMPINES ST 22,,
7717,465,TAMPINES ST 44,,
7718,435,TAMPINES ST 43,,
7719,720,TAMPINES ST 72,,
7720,488B,TAMPINES ST 45,,
7721,842G,TAMPINES ST 82,,
7722,493A,TAMPINES AVE 9,,
7723,450D,TAMPINES ST 42,,
7724,95,LOR 4 TOA PAYOH,,
7725,193,LOR 4 TOA PAYOH,,
7726,14B,LOR 7 TOA PAYOH,,
7727,62,LOR 4 TOA PAYOH,,
7728,99C,LOR 2 TOA PAYOH,,
7729,316,WOODLANDS ST 31,,
7730,887B,WOODLANDS DR 50,,
7731,624B,WOODLANDS DR 52,,
7732,143,MARSILING RD,,
7733,140,MARSILING RD,,
7734,899A,WOODLANDS DR 50,,
7735,508,WOODLANDS DR 14,,
7736,886C,WOODLANDS DR 50,,
7737,766,WOODLANDS CIRCLE,,
7738,611,WOODLANDS RING RD,,
7739,872,WOODLANDS ST 81,,
7740,165,YISHUN RING RD,,
7741,156,YISHUN ST 11,,
7742,271,YISHUN ST 22,,
7743,221,YISHUN ST 21,,
7744,872,YISHUN ST 81,,
7745,323,YISHUN CTRL,,
7746,446,ANG MO KIO AVE 10,,
7747,522,ANG MO KIO AVE 5,,
7748,514,BEDOK NTH AVE 2,,
7749,402,BEDOK NTH AVE 3,,
7750,744,BEDOK RESERVOIR RD,,
7751,659,JLN TENAGA,,
7752,668,JLN DAMAI,,
7753,647,JLN TENAGA,,
7754,641,BEDOK RESERVOIR RD,,
7755,644,BEDOK RESERVOIR RD,,
7756,509,BT BATOK ST 52,,
7757,174,BT BATOK WEST AVE 8,,
7758,256,BT BATOK EAST AVE 4,,
7759,243,BT BATOK EAST AVE 5,,
7760,404,BT BATOK WEST AVE 7,,
7761,4,JLN BT HO SWEE,,
7762,44,MOH GUAN TER,,
7763,42,KIM CHENG ST,,
7764,14,TELOK BLANGAH CRES,,
7765,9B,BOON TIONG RD,,
7766,250,BANGKIT RD,,
7767,9,TOH YI DR,,
7768,142,TECK WHYE LANE,,
7769,276,CHOA CHU KANG AVE 2,,
7770,402,CHOA CHU KANG AVE 3,,
7771,517,CHOA CHU KANG ST 51,,
7772,293,CHOA CHU KANG AVE 3,,
7773,672A,CHOA CHU KANG CRES,,
7774,565,CHOA CHU KANG ST 52,,
7775,707,CHOA CHU KANG ST 53,,
7776,553,CHOA CHU KANG NTH 6,,
7777,342,CHOA CHU KANG LOOP,,
7778,604,CLEMENTI WEST ST 1,,
7779,104,CLEMENTI ST 14,,
7780,313,UBI AVE 1,,
7781,320,UBI AVE 1,,
7782,963,HOUGANG AVE 9,,
7783,442,HOUGANG AVE 8,,
7784,547,HOUGANG ST 51,,
7785,699C,HOUGANG ST 52,,
7786,536,HOUGANG ST 52,,
7787,410,HOUGANG AVE 10,,
7788,988B,BUANGKOK GREEN,,
7789,504,HOUGANG AVE 8,,
7790,651,HOUGANG AVE 8,,
7791,235,HOUGANG ST 21,,
7792,44,TEBAN GDNS RD,,
7793,104,JURONG EAST ST 13,,
7794,222,JURONG EAST ST 21,,
7795,46,TEBAN GDNS RD,,
7796,445,JURONG WEST ST 42,,
7797,942,JURONG WEST ST 91,,
7798,264,BOON LAY DR,,
7799,205,BOON LAY DR,,
7800,658A,JURONG WEST ST 65,,
7801,989B,JURONG WEST ST 93,,
7802,559,JURONG WEST ST 42,,
7803,332,TAH CHING RD,,
7804,3,JLN BATU,,
7805,122,MCNAIR RD,,
7806,53,KENT RD,,
7807,681,RACE COURSE RD,,
7808,113,LOR 3 GEYLANG,,
7809,38,UPP BOON KENG RD,,
7810,577,PASIR RIS ST 53,,
7811,442,PASIR RIS DR 6,,
7812,739,PASIR RIS DR 10,,
7813,518,PASIR RIS ST 52,,
7814,507,PASIR RIS ST 52,,
7815,606,ELIAS RD,,
7816,642C,PUNGGOL DR,,
7817,210A,PUNGGOL PL,,
7818,212A,PUNGGOL WALK,,
7819,209A,PUNGGOL PL,,
7820,128D,PUNGGOL FIELD WALK,,
7821,213A,PUNGGOL WALK,,
7822,154,MEI LING ST,,
7823,2,DOVER RD,,
7824,410,SEMBAWANG DR,,
7825,503C,CANBERRA LINK,,
7826,255,COMPASSVALE RD,,
7827,430A,FERNVALE LINK,,
7828,430B,FERNVALE LINK,,
7829,227D,COMPASSVALE DR,,
7830,310,SERANGOON AVE 2,,
7831,424,SERANGOON CTRL,,
7832,417,SERANGOON CTRL,,
7833,214,TAMPINES ST 23,,
7834,108,TAMPINES ST 11,,
7835,946,TAMPINES AVE 4,,
7836,212,TAMPINES ST 23,,
7837,440,TAMPINES ST 43,,
7838,492C,TAMPINES ST 45,,
7839,326,TAMPINES ST 32,,
7840,309,TAMPINES ST 32,,
7841,472,TAMPINES ST 44,,
7842,23,TOA PAYOH EAST,,
7843,313,WOODLANDS ST 31,,
7844,608,WOODLANDS RING RD,,
7845,737,WOODLANDS CIRCLE,,
7846,886B,WOODLANDS DR 50,,
7847,829,WOODLANDS ST 83,,
7848,782,YISHUN RING RD,,
7849,265,YISHUN ST 22,,
7850,363,YISHUN RING RD,,
7851,332,YISHUN RING RD,,
7852,834,YISHUN ST 81,,
7853,709,ANG MO KIO AVE 8,,
7854,343,ANG MO KIO AVE 3,,
7855,413,ANG MO KIO AVE 10,,
7856,552,ANG MO KIO AVE 10,,
7857,312,ANG MO KIO AVE 3,,
7858,218,BEDOK NTH ST 1,,
7859,610,BEDOK RESERVOIR RD,,
7860,60,CHAI CHEE RD,,
7861,211,NEW UPP CHANGI RD,,
7862,94D,BEDOK NTH AVE 4,,
7863,104,BISHAN ST 12,,
7864,240,BISHAN ST 22,,
7865,415,BT BATOK WEST AVE 4,,
7866,115,BT BATOK WEST AVE 6,,
7867,639,BT BATOK CTRL,,
7868,161,BT MERAH CTRL,,
7869,106,BT PURMEI RD,,
7870,36,MOH GUAN TER,,
7871,9A,BOON TIONG RD,,
7872,50,HOY FATT RD,,
7873,225,PENDING RD,,
7874,420,FAJAR RD,,
7875,637,CHOA CHU KANG NTH 6,,
7876,513,CHOA CHU KANG ST 51,,
7877,509,CHOA CHU KANG ST 51,,
7878,676,CHOA CHU KANG CRES,,
7879,602,CHOA CHU KANG ST 62,,
7880,214,CHOA CHU KANG CTRL,,
7881,328,UBI AVE 1,,
7882,106,HOUGANG AVE 1,,
7883,804,HOUGANG CTRL,,
7884,174A,HOUGANG AVE 1,,
7885,140,LOR AH SOO,,
7886,559,HOUGANG ST 51,,
7887,668,HOUGANG AVE 8,,
7888,222,HOUGANG ST 21,,
7889,242,JURONG EAST ST 24,,
7890,188,BOON LAY DR,,
7891,418,JURONG WEST ST 42,,
7892,442,JURONG WEST AVE 1,,
7893,919,JURONG WEST ST 91,,
7894,945,JURONG WEST ST 91,,
7895,846,JURONG WEST ST 81,,
7896,838,JURONG WEST ST 81,,
7897,402,JURONG WEST ST 42,,
7898,933,JURONG WEST ST 91,,
7899,354,KANG CHING RD,,
7900,369,YUNG AN RD,,
7901,104,JLN RAJAH,,
7902,104,JLN DUSUN,,
7903,412,PASIR RIS DR 6,,
7904,139,PASIR RIS ST 11,,
7905,270,PASIR RIS ST 21,,
7906,212B,PUNGGOL WALK,,
7907,209B,PUNGGOL PL,,
7908,301D,PUNGGOL PL,,
7909,213C,PUNGGOL WALK,,
7910,101,C'WEALTH CRES,,
7911,355A,SEMBAWANG WAY,,
7912,178B,RIVERVALE CRES,,
7913,433A,SENGKANG WEST WAY,,
7914,257B,COMPASSVALE RD,,
7915,432A,SENGKANG WEST WAY,,
7916,191B,RIVERVALE DR,,
7917,262A,COMPASSVALE ST,,
7918,439,TAMPINES ST 43,,
7919,363,TAMPINES ST 34,,
7920,370,TAMPINES ST 34,,
7921,320,TAMPINES ST 33,,
7922,498M,TAMPINES ST 45,,
7923,356,TAMPINES ST 33,,
7924,389,TAMPINES ST 32,,
7925,184,TOA PAYOH CTRL,,
7926,49,LOR 5 TOA PAYOH,,
7927,886A,WOODLANDS DR 50,,
7928,156,WOODLANDS ST 13,,
7929,306,WOODLANDS ST 31,,
7930,362,WOODLANDS AVE 5,,
7931,360,WOODLANDS AVE 5,,
7932,777,YISHUN AVE 2,,
7933,239,YISHUN RING RD,,
7934,206,YISHUN ST 21,,
7935,880,YISHUN ST 81,,
7936,848,YISHUN ST 81,,
7937,793,YISHUN RING RD,,
7938,630,ANG MO KIO AVE 4,,
7939,429,ANG MO KIO AVE 3,,
7940,710,ANG MO KIO AVE 8,,
7941,57,CHAI CHEE DR,,
7942,625,BEDOK RESERVOIR RD,,
7943,715,BEDOK RESERVOIR RD,,
7944,187,BISHAN ST 13,,
7945,275,BT BATOK EAST AVE 4,,
7946,152,BT BATOK ST 11,,
7947,118,BT BATOK WEST AVE 6,,
7948,121,BT BATOK CTRL,,
7949,38,TELOK BLANGAH RISE,,
7950,144,JLN BT MERAH,,
7951,17,TIONG BAHRU RD,,
7952,10A,BOON TIONG RD,,
7953,570,CHOA CHU KANG ST 52,,
7954,409,CHOA CHU KANG AVE 3,,
7955,352,CHOA CHU KANG CTRL,,
7956,573,CHOA CHU KANG ST 52,,
7957,706,CHOA CHU KANG ST 53,,
7958,352,CLEMENTI AVE 2,,
7959,347,UBI AVE 1,,
7960,27,BALAM RD,,
7961,121,HOUGANG AVE 1,,
7962,246,HOUGANG ST 22,,
7963,124,HOUGANG AVE 1,,
7964,415,HOUGANG AVE 10,,
7965,318,HOUGANG AVE 5,,
7966,118,HOUGANG AVE 1,,
7967,622,HOUGANG AVE 8,,
7968,223,JURONG EAST ST 21,,
7969,482,JURONG WEST ST 41,,
7970,441,JURONG WEST AVE 1,,
7971,905,JURONG WEST ST 91,,
7972,466,JURONG WEST ST 41,,
7973,183A,BOON LAY AVE,,
7974,183D,BOON LAY AVE,,
7975,760,JURONG WEST ST 74,,
7976,41,JLN BAHAGIA,,
7977,737,PASIR RIS DR 10,,
7978,147,PASIR RIS ST 13,,
7979,721,PASIR RIS ST 72,,
7980,225,PASIR RIS ST 21,,
7981,154,PASIR RIS ST 13,,
7982,159,PASIR RIS ST 13,,
7983,135,PASIR RIS ST 11,,
7984,549,PASIR RIS ST 51,,
7985,652,PUNGGOL CTRL,,
7986,112,C'WEALTH CRES,,
7987,463B,SEMBAWANG DR,,
7988,509B,WELLINGTON CIRCLE,,
7989,178C,RIVERVALE CRES,,
7990,418,SERANGOON CTRL,,
7991,224,TAMPINES ST 23,,
7992,820,TAMPINES ST 81,,
7993,914,TAMPINES ST 91,,
7994,268,TAMPINES ST 21,,
7995,332,TAMPINES ST 32,,
7996,857,WOODLANDS ST 83,,
7997,351,WOODLANDS AVE 1,,
7998,624A,WOODLANDS DR 52,,
7999,836,WOODLANDS ST 83,,
8000,856,WOODLANDS ST 83,,
8001,179,WOODLANDS ST 13,,
8002,209,YISHUN ST 21,,
8003,426A,YISHUN AVE 11,,
8004,347A,YISHUN AVE 11,,
8005,439,ANG MO KIO AVE 10,,
8006,505,BEDOK NTH AVE 3,,
8007,29,CHAI CHEE AVE,,
8008,53,TELOK BLANGAH DR,,
8009,7,KIM TIAN PL,,
8010,488,SEGAR RD,,
8011,119,PENDING RD,,
8012,127,PENDING RD,,
8013,122,PENDING RD,,
8014,518,CHOA CHU KANG ST 51,,
8015,452,CHOA CHU KANG AVE 4,,
8016,766,CHOA CHU KANG NTH 5,,
8017,572,CHOA CHU KANG ST 52,,
8018,574,CHOA CHU KANG ST 52,,
8019,502,CHOA CHU KANG ST 51,,
8020,131,CHOA CHU KANG AVE 1,,
8021,527,CHOA CHU KANG ST 51,,
8022,102,HOUGANG AVE 1,,
8023,409,HOUGANG AVE 10,,
8024,236,JURONG EAST ST 21,,
8025,183C,BOON LAY AVE,,
8026,517A,JURONG WEST ST 52,,
8027,752,JURONG WEST ST 74,,
8028,336,TAH CHING RD,,
8029,61,JLN TENTERAM,,
8030,813,JELLICOE RD,,
8031,148,PASIR RIS ST 13,,
8032,155,PASIR RIS ST 13,,
8033,713,PASIR RIS ST 72,,
8034,535,PASIR RIS DR 1,,
8035,265A,PUNGGOL WAY,,
8036,47,STIRLING RD,,
8037,463C,SEMBAWANG DR,,
8038,326,SEMBAWANG CRES,,
8039,234,COMPASSVALE WALK,,
8040,451A,SENGKANG WEST WAY,,
8041,524,SERANGOON NTH AVE 4,,
8042,536,SERANGOON NTH AVE 4,,
8043,334,SERANGOON AVE 3,,
8044,316,SERANGOON AVE 2,,
8045,913,TAMPINES ST 91,,
8046,256,SIMEI ST 1,,
8047,488A,TAMPINES AVE 9,,
8048,454,TAMPINES ST 42,,
8049,230,LOR 8 TOA PAYOH,,
8050,332,WOODLANDS AVE 1,,
8051,401,WOODLANDS ST 41,,
8052,174,WOODLANDS ST 13,,
8053,348D,YISHUN AVE 11,,
